date,open,high,low,close,volume
2/13/15,118.21,118.21,116.69,118.02,58171976
2/12/15,117.08,118.39,116.62,117.45,80109888
2/11/15,114.02,116.02,113.77,115.98,78962376
2/10/15,111.61,113.44,111.6,113.32,66631476
2/9/15,110.1,111.3,109.99,111.19,40811792
2/6/15,111.47,111.68,110.01,110.45,46992508
2/5/15,111.47,111.66,110.75,111.39,45442532
2/4/15,109.62,111.48,109.44,110.6,75667928
2/3/15,109.62,110.17,108.8,109.76,56044132
2/2/15,109.21,110.24,107.38,109.74,67636296
1/30/15,109.53,111.01,108.1,108.38,90425648
1/29/15,107.6,110.26,106.9,109.99,91041848
1/28/15,108.81,109.27,106.67,106.67,158112464
1/27/15,104,104.05,100.86,100.96,100626024
1/26/15,105.22,105.79,104.35,104.63,60000036
1/23/15,103.89,105.23,103.17,104.52,50190824
1/22/15,102,104.04,101.5,103.98,58097736
1/21/15,100.79,102.74,100.16,101.34,52411912
1/20/15,99.76,100.8,98.52,100.57,53811836
1/16/15,99.01,99.52,97.32,98.05,84822504
1/15/15,101.76,101.81,98.67,98.82,64690976
1/14/15,100.87,102.21,100.37,101.57,52707848
1/13/15,103.08,104.35,100.75,101.96,72408704
1/12/15,104.16,104.19,100.65,101.06,53596252
1/9/15,104.23,104.77,101.95,103.62,57999668
1/8/15,101.05,103.75,100.56,103.51,64034612
1/7/15,99.17,100.09,98.7,99.68,43269804
1/6/15,98.56,99.38,96.79,98.3,71027680
1/5/15,100.18,100.51,97.51,98.29,69429448
1/2/15,103.04,103.09,99.31,101.14,57487828
12/31/14,104.37,104.65,101.95,102.11,44712668
12/30/14,105.13,105.38,103.71,104.09,32245896
12/29/14,105.26,106.17,105.18,105.38,29790640
12/26/14,103.7,105.94,103.62,105.45,36427124
12/24/14,104.15,104.27,103.62,103.62,15646785
12/23/14,104.75,104.84,104.03,104.11,28097120
12/22/14,103.76,104.99,103.58,104.48,48786804
12/19/14,103.85,104.76,103.29,103.41,95507192
12/18/14,103.49,104.21,102.37,104.21,63662928
12/17/14,99.09,101.61,98.82,101.21,57614984
12/16/14,98.4,101.91,98.3,98.75,65597920
12/15/14,102.41,103.24,98.38,100.12,72551952
12/12/14,102.18,103.49,101.37,101.51,60449236
12/11/14,103.85,105.27,103,103.26,44783376
12/10/14,105.84,106.25,103.18,103.56,48110816
12/9/14,101.93,105.74,101.16,105.57,65028408
12/8/14,105.55,106.06,103.26,103.98,62199164
12/5/14,107.3,107.38,106.05,106.38,41394008
12/4/14,107.1,108.42,106.65,106.84,45537320
12/3/14,107.08,107.63,106.49,107.24,46485080
12/2/14,105,107.08,104.3,106.04,64070112
12/1/14,109.91,110.32,102.93,106.45,90452080
11/28/14,110.33,110.45,109.21,110.02,26823364
11/26/14,109.1,110.18,109,110.08,44079128
11/25/14,110.15,110.78,108.65,108.79,74344224
11/24/14,108.1,109.87,107.88,109.74,50690484
11/21/14,108.71,108.76,107.34,107.74,61375708
11/20/14,106.3,108.1,106.25,107.6,46833528
11/19/14,106.79,107.07,105.27,106.08,45212296
11/18/14,105.4,107.02,105.36,106.82,47746784
11/17/14,105.71,108.49,104.81,105.45,50474812
11/14/14,104.67,105.63,104.58,105.63,47549144
11/13/14,103.42,104.95,103.24,104.37,64267796
11/12/14,101.18,103.08,101.18,102.92,50233144
11/11/14,100.56,101.53,100.28,101.48,29599332
11/10/14,100.85,101.14,100.53,100.68,29259334
11/7/14,100.6,101.13,100.42,100.84,36389508
11/6/14,100.46,100.64,99.72,100.56,37560912
11/5/14,100.49,100.67,99.59,100.27,40592168
11/4/14,100.73,100.85,99.22,100.03,45052720
11/3/14,99.68,101.6,99.49,100.77,56659656
10/31/14,99.49,99.51,98.75,99.48,48381608
10/30/14,98.52,98.88,97.54,98.54,44059968
10/29/14,98.23,98.9,97.97,98.87,57055028
10/28/14,97.08,98.32,97.04,98.32,51979760
10/27/14,96.58,97.16,96.44,96.82,37052796
10/24/14,96.88,97.17,96.28,96.92,50983024
10/23/14,95.87,96.76,95.45,96.56,77031968
10/22/14,94.72,95.89,94.5,94.86,73998752
10/21/14,94.89,94.89,93.28,94.38,102564808
10/20/14,90.56,92.07,90.47,91.89,83404144
10/17/14,89.81,91.19,89.17,89.96,73850696
10/16/14,88.01,90.01,87.88,88.66,78276536
10/15/14,90.24,91.33,87.67,89.84,108514472
10/14/14,92.47,92.59,90.79,90.96,69056504
10/13/14,93.33,93.75,91.93,91.93,58034628
10/10/14,92.74,93.98,92.38,92.78,71944992
10/9/14,93.53,94.3,92.67,93.05,83913808
10/8/14,90.97,93.13,90.55,92.85,62261260
10/7/14,91.58,92.22,90.94,90.96,45604208
10/6/14,92.06,92.71,91.57,91.76,40134384
10/3/14,91.59,92.3,91.22,91.76,47153468
10/2/14,91.44,92.31,90.3,92.02,51722536
10/1/14,92.65,92.74,90.91,91.35,55809072
9/30/14,92.85,93.53,92.6,92.8,59873368
9/29/14,90.86,92.51,90.85,92.21,53830344
9/26/14,90.75,92.8,90.63,92.8,67636016
9/25/14,92.58,92.76,90.01,90.15,108469752
9/24/14,94.1,94.73,93.21,93.72,65183016
9/23/14,92.66,94.82,92.61,94.54,68690944
9/22/14,93.77,94.08,92.64,93.08,57233352
9/19/14,94.22,94.27,92.92,92.99,76855424
9/18/14,93.89,94.27,93.55,93.76,40146404
9/17/14,93.28,93.77,92.65,93.56,66102872
9/16/14,91.92,93.27,91.09,92.9,72534160
9/15/14,94.7,94.92,93.43,93.61,66470332
9/12/14,93.22,94.13,93.1,93.64,67953152
9/11/14,92.49,93.43,91.76,93.43,67656400
9/10/14,90.28,93.13,90.04,93.03,109305864
9/9/14,91.26,94.95,88.55,90.26,205773152
9/8/14,91.46,91.47,90.31,90.6,50212816
9/5/14,91,91.55,90.55,91.16,63328432
9/4/14,91.05,92.19,90.07,90.38,92904688
9/3/14,94.96,95.06,90.8,91.13,135919888
9/2/14,94.93,95.55,94.61,95.15,58073416
8/29/14,94.74,94.78,94.14,94.41,48345632
8/28/14,93.57,94.67,93.55,94.18,74239256
8/27/14,93.05,94.48,92.75,94.07,50825768
8/26/14,93.42,93.49,92.9,92.93,35955808
8/25/14,93.76,94.11,93.29,93.53,43579648
8/22/14,92.38,93.46,92.28,93.32,47868020
8/21/14,92.63,92.97,92.21,92.64,36257064
8/20/14,92.51,93.11,92.06,92.63,57102856
8/19/14,91.56,92.73,91.48,92.6,75188544
8/18/14,90.72,91.53,90.25,91.33,51533200
8/15/14,90.17,90.44,89.22,90.25,53042768
8/14/14,89.65,89.87,89.16,89.81,30488576
8/13/14,88.56,89.57,88.46,89.57,34617960
8/12/14,88.46,89.23,88.06,88.4,36656876
8/11/14,87.75,88.5,87.35,88.41,39628552
8/8/14,86.82,87.34,85.92,87.26,45383448
8/7/14,87.44,88.38,86.67,87.02,50576668
8/6/14,86.84,87.51,86.8,87.03,41989452
8/5/14,87.4,87.69,86.48,87.18,60966932
8/4/14,88.33,88.52,87.23,87.61,43534340
8/1/14,86.98,88.55,86.9,88.11,52876836
7/31/14,89.05,89.32,87.37,87.62,61870324
7/30/14,90.22,90.46,89.52,89.96,35991824
7/29/14,91.04,91.14,90.05,90.17,46950668
7/28/14,89.65,90.96,89.41,90.75,59990220
7/25/14,88.77,89.67,88.57,89.52,47349880
7/24/14,88.93,89.2,88.37,88.93,49808380
7/23/14,87.45,89.71,87.23,89.08,101246320
7/22/14,86.78,86.97,86.26,86.81,59673784
7/21/14,87.06,87.07,85.9,86.1,42422868
7/18/14,85.81,86.83,85.26,86.55,54407576
7/17/14,87.1,87.33,84.84,85.32,62346600
7/16/14,88.88,88.99,86.83,86.87,58229324
7/15/14,88.72,88.77,87.1,87.36,49544728
7/14/14,87.86,88.8,87.67,88.4,46607268
7/11/14,87.4,87.89,86.94,87.27,37084652
7/10/14,85.93,87.57,85.71,87.1,43253912
7/9/14,87.47,87.94,86.85,87.43,39579264
7/8/14,88.23,88.72,86.08,87.39,71062480
7/7/14,86.28,87.98,86.25,87.96,61436096
7/3/14,85.85,86.25,85.42,86.18,24967448
7/2/14,86.03,86.21,85.32,85.68,31007168
7/1/14,85.71,86.22,85.36,85.71,41651960
6/30/14,84.41,85.9,84.4,85.17,54000140
6/27/14,83.24,84.32,83.19,84.3,69778816
6/26/14,82.83,83.45,82.3,83.31,35560452
6/25/14,82.68,83.13,82.17,82.82,40197768
6/24/14,83.17,84.08,82.66,82.74,42591416
6/23/14,83.7,83.97,83.04,83.25,47593568
6/20/14,84.18,84.82,83.31,83.32,109942760
6/19/14,84.59,84.6,83.71,84.19,38712912
6/18/14,84.57,84.59,83.72,84.49,36532096
6/17/14,84.6,84.96,84.14,84.39,32393544
6/16/14,83.87,85.01,83.82,84.5,38610652
6/13/14,84.5,84.72,83.29,83.66,59405972
6/12/14,86.19,86.26,84.23,84.59,59627872
6/11/14,86.27,86.85,85.67,86.03,49700368
6/10/14,86.82,87.12,85.76,86.38,68487872
6/9/14,84.96,86.04,84.09,85.88,82185568
6/6/14,85.09,85.27,84.38,84.53,95435552
6/5/14,84.61,85.02,84.14,84.76,82738240
6/4/14,83.46,84.83,83.29,84.43,91419840
6/3/14,82.29,83.63,82.26,83.47,79813240
6/2/14,83.01,83.12,81.51,82.31,100624512
5/30/14,83.53,84.34,82.34,82.88,153745488
5/29/14,82.21,83.39,82.2,83.19,102509816
5/28/14,81.97,82.46,81.67,81.7,85993968
5/27/14,80.64,81.95,80.61,81.91,94781632
5/23/14,79.51,80.49,79.41,80.41,63222132
5/22/14,79.42,79.85,79.1,79.51,54735844
5/21/14,79.06,79.44,78.83,79.39,53672468
5/20/14,79.15,79.4,78.65,79.18,63782124
5/19/14,78.28,79.52,78.21,79.16,86549816
5/16/14,77.07,78.24,76.65,78.23,75279168
5/15/14,77.87,78.11,76.99,77.1,62734048
5/14/14,77.57,78.22,77.48,77.76,45288948
5/13/14,77.51,77.84,77.34,77.74,43493556
5/12/14,76.92,77.73,76.91,77.62,58067016
5/9/14,76.54,76.76,75.98,76.67,79451056
5/8/14,77.02,77.83,76.78,76.99,62509160
5/7/14,77.5,77.77,76.53,77.12,77416424
5/6/14,78.36,78.7,77.4,77.4,102565384
5/5/14,76.84,78.25,76.82,78.25,78531760
5/2/14,77.13,77.37,76.78,77.16,52396740
5/1/14,77.08,77.45,76.35,77.01,66940420
