Day,Date,Open,High,Low,Close,Volume
Fri,5/18/18,266.45,266.85,265.77,266.17,65616668
Thu,5/17/18,266.76,268.03,265.97,266.83,57633180
Wed,5/16/18,265.98,267.57,265.95,267.06,54989092
Tue,5/15/18,266.42,266.44,264.89,265.94,88724600
Mon,5/14/18,268.14,268.86,267.18,267.79,55853520
Fri,5/11/18,266.98,267.95,266.41,267.66,61032992
Thu,5/10/18,265.2,267.21,265.08,266.84,73461936
Wed,5/9/18,262.59,264.73,262.01,264.37,60823640
Tue,5/8/18,261.43,262.24,260.1,261.84,68808704
Mon,5/7/18,261.81,262.92,261.05,261.84,56377796
Fri,5/4/18,256.54,261.71,256.18,260.96,92991744
Thu,5/3/18,257.27,258.35,254.12,257.62,138955856
Wed,5/2/18,259.72,260.62,257.76,258.19,88044464
Tue,5/1/18,258.85,260.05,257.12,259.94,75642880
Mon,4/30/18,262.17,262.79,259.4,259.48,83776624
Fri,4/27/18,261.92,262.25,260.45,261.49,58160460
Thu,4/26/18,259.75,262.16,259.26,261.24,69045912
Wed,4/25/18,257.91,259.1,255.89,258.61,105855416
Tue,4/24/18,262.64,262.88,256.31,257.98,115075376
Mon,4/23/18,262.17,262.79,260.3,261.5,66829748
Fri,4/20/18,263.69,263.94,260.56,261.54,101892176
Thu,4/19/18,264.52,264.74,262.63,263.77,79162400
Wed,4/18/18,265.54,266.14,264.73,265.24,58415524
Tue,4/17/18,264.2,265.72,263.64,265.05,65936840
Mon,4/16/18,261.92,263.1,261.01,262.24,64635320
Fri,4/13/18,262.32,262.45,258.99,260.1,86729672
Thu,4/12/18,260.21,261.92,260.02,260.87,70226920
Wed,4/11/18,258.46,260.58,258.38,258.74,92908320
Tue,4/10/18,259.24,260.98,257.98,260.1,107621816
Mon,4/9/18,256.4,259.8,254.99,256.03,107488480
Fri,4/6/18,258.41,260.06,253.09,254.78,183003840
Thu,4/5/18,260.5,261.57,259.29,260.58,84256040
Wed,4/4/18,251.86,259.32,251.72,258.54,126115360
Tue,4/3/18,253.94,256.34,251.95,255.81,122283968
Mon,4/2/18,257.55,258.12,249.82,252.57,189900208
Thu,3/29/18,256.15,260.21,254.89,258.14,126655080
Wed,3/28/18,255.79,257.64,253.66,254.89,149293408
Tue,3/27/18,261.1,261.69,253.91,255.64,132462248
Mon,3/26/18,257.14,260.38,254.47,260.06,144709984
Fri,3/23/18,259.14,259.98,252.92,253.14,187095248
Thu,3/22/18,262.81,263.75,258.35,258.65,151672288
Wed,3/21/18,265.74,268.07,265.05,265.28,80236512
Tue,3/20/18,265.78,266.5,265.04,265.79,60916536
Mon,3/19/18,268.15,269.17,263.51,265.34,111327032
Fri,3/16/18,269.28,270.15,268.92,268.98,102290296
Thu,3/15/18,269.55,270.26,268.13,268.69,85392176
Wed,3/14/18,271.44,271.64,268.37,268.98,108381656
Tue,3/13/18,273.42,273.98,269.7,270.37,94128512
Mon,3/12/18,272.79,273.49,271.7,272.13,73613696
Fri,3/9/18,269.37,272.47,269.02,272.47,116293432
Thu,3/8/18,267.27,267.95,266.17,267.81,68472096
Wed,3/7/18,264.22,266.91,264,266.52,89107888
Tue,3/6/18,267.03,267.12,264.96,266.62,81073208
Mon,3/5/18,261.59,266.63,261.47,265.95,99592312
Fri,3/2/18,259.7,263.53,258.74,262.91,142349104
Thu,3/1/18,265.18,266.9,259.9,261.56,181007904
Wed,2/28/18,269.36,269.85,265.07,265.42,124770352
Tue,2/27/18,271.73,272.52,268.07,268.13,101426168
Mon,2/26/18,269.6,271.63,268.94,271.52,88522360
Fri,2/23/18,265.55,268.41,265.03,268.41,94944728
Thu,2/22/18,264.88,266.79,263.45,264.2,113106264
Wed,2/21/18,265.66,268.42,263.75,263.85,101205680
Tue,2/20/18,265.79,267.39,264.29,265.17,88397752
Fri,2/16/18,266.07,269,266.02,266.84,164187056
Thu,2/15/18,265.34,266.78,262.6,266.77,113811440
Wed,2/14/18,258.25,263.81,258.24,263.4,123570744
Tue,2/13/18,257.91,260.5,257.27,259.9,83130896
Mon,2/12/18,257.78,260.88,255.66,259.25,147111120
Fri,2/9/18,254.82,257.56,247.12,255.5,290223872
Thu,2/8/18,261.86,262.02,251.68,251.72,252236528
Wed,2/7/18,262.34,266.11,261.44,261.53,171306352
Tue,2/6/18,253.98,263.51,252.76,262.96,363363360
Mon,2/5/18,267.18,269.52,257.27,257.87,301601408
Fri,2/2/18,273.65,273.8,269.09,269.13,177241200
Thu,2/1/18,274.62,276.57,274.24,275.12,92218216
Wed,1/31/18,276.24,276.8,274.24,275.43,121741216
Tue,1/30/18,276.12,278.2,274.77,275.3,134891200
Mon,1/29/18,279.37,279.86,277.97,278.15,92234456
Fri,1/26/18,277.73,280.05,277.45,280.01,110273096
Thu,1/25/18,277.64,277.75,275.93,276.8,86573552
Wed,1/24/18,277.5,278.17,275.37,276.68,137981808
Tue,1/23/18,276.25,277.11,275.89,276.79,99364400
Mon,1/22/18,273.74,276.2,273.68,276.2,93466800
Fri,1/19/18,273.38,273.98,272.74,273.98,144229120
Thu,1/18/18,273.07,273.54,272.19,272.74,103093256
Wed,1/17/18,271.65,273.62,270.62,273.2,115918288
Tue,1/16/18,272.94,273.66,269.84,270.62,109057224
Fri,1/12/18,270.08,271.73,269.75,271.54,92948576
Thu,1/11/18,268.45,269.79,268.26,269.79,63825796
Wed,1/10/18,267.4,268.12,266.66,267.83,71208032
Tue,1/9/18,268.1,268.93,267.79,268.24,58598368
Mon,1/8/18,267.04,267.81,266.72,267.64,58665136
Fri,1/5/18,266.26,267.28,265.71,267.15,85485264
Thu,1/4/18,264.98,265.92,264.34,265.38,82529872
Wed,1/3/18,262.79,264.43,262.79,264.26,92185408
Tue,1/2/18,261.69,262.64,261.27,262.6,88690560
Fri,12/29/17,262.37,262.39,260.52,260.74,98261824
Thu,12/28/17,261.74,261.77,261.31,261.72,46175532
Wed,12/27/17,261.25,261.59,260.88,261.19,59107068
Tue,12/26/17,260.92,261.3,260.76,261.06,46306840
Fri,12/22/17,261.46,261.49,260.78,261.37,80569360
Thu,12/21/17,261.6,262.23,261.17,261.44,68606360
Wed,12/20/17,262.12,262.17,260.57,260.9,78553744
Tue,12/19/17,262.32,262.37,260.96,261.04,84317352
Mon,12/18/17,261.95,262.44,261.83,262.05,85617888
Fri,12/15/17,259.36,260.91,259.3,260.4,148005968
Thu,12/14/17,259.63,259.76,258.19,258.24,103557256
Wed,12/13/17,259.61,260.09,259.21,259.3,105860248
Tue,12/12/17,259.13,259.86,258.91,259.33,87642080
Mon,12/11/17,258.17,258.94,258.07,258.88,85463032
Fri,12/8/17,257.59,258.11,256.66,258.1,78762336
Thu,12/7/17,255.75,257.05,255.6,256.7,79435832
Wed,12/6/17,255.53,256.37,255.38,255.89,78077928
Tue,12/5/17,257.05,257.75,255.7,255.84,80234088
Mon,12/4/17,258.88,259.35,256.71,256.77,96740856
Fri,12/1/17,257.37,257.9,253.48,257.08,169111248
Thu,11/30/17,256.4,258.62,256.31,257.61,131566768
Wed,11/29/17,255.68,256.27,254.88,255.38,79737792
Tue,11/28/17,253.48,255.56,253.38,255.53,101813608
Mon,11/27/17,253.14,253.47,252.74,252.97,53775952
Fri,11/24/17,253.05,253.21,252.9,253.09,28656386
Wed,11/22/17,252.74,252.89,252.32,252.51,46326484
Tue,11/21/17,251.95,252.94,251.05,252.73,71163152
Mon,11/20/17,250.93,251.31,250.66,251.09,49455960
Fri,11/17/17,251.01,251.37,250.57,250.66,77932128
Thu,11/16/17,250.33,251.81,250.29,251.4,69723184
Wed,11/15/17,249.46,250.04,248.49,249.28,83131960
Tue,11/14/17,250.23,250.65,249.36,250.54,63075764
Mon,11/13/17,250.13,251.37,250.09,251.12,51670920
Fri,11/10/17,250.54,251.08,250.19,250.89,61707072
Thu,11/9/17,250.54,251.18,249.2,250.96,97815800
Wed,11/8/17,251.26,251.98,250.94,251.88,51918768
Tue,11/7/17,251.74,252.11,250.89,251.45,59153288
Mon,11/6/17,251.09,251.77,251.01,251.62,51078328
Fri,11/3/17,250.57,251.28,250.12,251.24,61300800
Thu,11/2/17,250.23,250.56,249.04,250.4,58070432
Wed,11/1/17,250.84,251.22,249.89,250.3,55759120
Tue,10/31/17,250,250.25,249.64,249.97,62036380
Mon,10/30/17,249.89,250.41,249.25,249.58,55844456
Fri,10/27/17,249.31,250.69,248.49,250.52,88019400
Thu,10/26/17,248.84,249.15,248.35,248.48,71802160
Wed,10/25/17,249.03,249.16,246.91,248.16,106693392
Tue,10/24/17,249.44,249.66,249,249.4,68857920
Mon,10/23/17,250.29,250.32,248.87,248.96,65750580
Fri,10/20/17,249.53,249.96,248.64,249.93,91737000
Thu,10/19/17,247.72,248.69,247.25,248.65,63681304
Wed,10/18/17,248.76,248.81,248.37,248.58,42062400
Tue,10/17/17,248.11,248.39,247.86,248.34,32467208
Mon,10/16/17,248.09,248.38,247.71,248.16,39319176
