Day,Date,Open,High,Low,Close,Volume
Thu,8/3/17,65.95,66.4,65.95,66.4,13768667
Wed,8/2/17,65.79,66.09,65.68,66.08,18266240
Tue,8/1/17,66.04,66.15,65.59,65.79,17490584
Mon,7/31/17,66.37,66.4,65.96,65.98,7027166
Fri,7/28/17,65.84,66.11,65.7,66.07,11839716
Thu,7/27/17,66.22,66.22,65.59,65.91,10250773
Wed,7/26/17,66.39,66.39,66.13,66.29,7044400
Tue,7/25/17,66.63,66.63,66.01,66.2,9397866
Mon,7/24/17,66.36,66.46,66.19,66.29,7818496
Fri,7/21/17,66.23,66.46,66.01,66.43,7913893
Thu,7/20/17,66.99,67.03,66.47,66.56,7690485
Wed,7/19/17,66.75,66.93,66.65,66.93,9177797
Tue,7/18/17,66.92,67,66.67,66.87,7134604
Mon,7/17/17,67.01,67.13,66.83,67.02,5294089
Fri,7/14/17,66.88,67.2,66.75,67.06,5714178
Thu,7/13/17,66.89,67.03,66.62,66.77,4077923
Wed,7/12/17,66.83,67.12,66.74,66.82,6027475
Tue,7/11/17,66.51,66.56,65.98,66.45,7955019
Mon,7/10/17,66.27,66.82,66.19,66.51,8199336
Fri,7/7/17,65.97,66.52,65.91,66.32,4313902
Thu,7/6/17,66.22,66.31,65.73,65.81,5797718
Wed,7/5/17,66.36,66.47,66.08,66.38,7491620
Mon,7/3/17,66.08,66.42,65.99,66.19,5749346
Fri,6/30/17,65.5,66.1,65.5,65.79,6986980
Thu,6/29/17,65.87,65.93,64.88,65.24,9880844
Wed,6/28/17,65.52,65.96,65.51,65.81,7572717
Tue,6/27/17,65.63,65.7,65.2,65.22,7679291
Mon,6/26/17,65.88,66.18,65.66,65.71,7414761
Fri,6/23/17,65.51,65.83,65.36,65.69,7225951
Thu,6/22/17,65.57,65.67,65.45,65.45,7166293
Wed,6/21/17,66.12,66.15,65.51,65.58,7796301
Tue,6/20/17,66.6,66.65,66.02,66.03,7498682
Mon,6/19/17,66.66,66.82,66.47,66.74,7109644
Fri,6/16/17,66.25,66.38,66.09,66.34,13326364
Thu,6/15/17,65.34,66.12,65.32,66.12,21000210
Wed,6/14/17,65.95,65.95,65.5,65.73,9250490
Tue,6/13/17,65.62,65.82,65.52,65.79,6993966
Mon,6/12/17,65.44,65.61,65.09,65.52,14447965
Fri,6/9/17,65.1,65.38,64.94,65.28,10853376
Thu,6/8/17,64.78,65.18,64.74,65.03,7323279
Wed,6/7/17,65.03,65.03,64.53,64.82,8678043
Tue,6/6/17,65.1,65.23,64.9,64.9,15812926
Mon,6/5/17,65.5,65.68,65.31,65.34,17216512
Fri,6/2/17,65.43,65.93,65.42,65.57,18484436
Thu,6/1/17,65.08,65.49,64.87,65.31,16766357
Wed,5/31/17,64.86,64.92,64.47,64.91,10941949
Tue,5/30/17,64.62,64.87,64.53,64.78,6337625
Fri,5/26/17,64.64,64.89,64.62,64.8,6232010
Thu,5/25/17,64.45,64.81,64.4,64.73,7116003
Wed,5/24/17,64.3,64.53,64.09,64.3,8206846
Tue,5/23/17,64.2,64.28,63.93,64.23,8172071
Mon,5/22/17,64.08,64.18,63.9,64.09,6767918
Fri,5/19/17,62.98,63.88,62.98,63.6,10737519
Thu,5/18/17,62.5,63.15,62.15,62.77,15873962
Wed,5/17/17,63.36,63.46,62.67,62.69,15833317
Tue,5/16/17,64.11,64.17,63.72,63.97,6084065
Mon,5/15/17,63.74,64.08,63.74,64.03,8751984
Fri,5/12/17,63.93,63.93,63.58,63.74,7475462
Thu,5/11/17,63.91,64.18,63.52,64.09,8737946
Wed,5/10/17,64.28,64.28,63.84,64.11,7771961
Tue,5/9/17,64.21,64.41,64.17,64.25,6209095
Mon,5/8/17,64.31,64.38,64.06,64.16,6322692
Fri,5/5/17,64.09,64.35,63.96,64.33,7396842
Thu,5/4/17,64.11,64.17,63.64,64.01,8471166
Wed,5/3/17,63.71,64.03,63.58,63.94,9080328
Tue,5/2/17,63.76,63.93,63.62,63.89,9831101
Mon,5/1/17,63.91,63.91,63.44,63.58,11685991
Fri,4/28/17,64.17,64.3,63.7,63.77,10804145
Thu,4/27/17,64.04,64.28,63.82,64.07,8437744
Wed,4/26/17,64.19,64.44,64.03,64.09,12517168
Tue,4/25/17,64.04,64.26,63.87,64.08,12883249
Mon,4/24/17,63.75,63.86,63.54,63.77,10920571
Fri,4/21/17,62.84,63.08,62.7,62.88,10622215
Thu,4/20/17,62.4,63.03,62.37,62.82,9874362
Wed,4/19/17,62.24,62.46,61.96,62.07,9835626
Tue,4/18/17,61.91,62.26,61.76,62.02,7804660
Mon,4/17/17,61.74,62.24,61.66,62.22,9208513
Thu,4/13/17,61.94,62.14,61.54,61.54,10525305
Wed,4/12/17,62.79,62.91,61.95,61.99,11735328
Tue,4/11/17,62.66,62.87,62.27,62.85,10582133
Mon,4/10/17,62.65,63.13,62.63,62.77,6585624
Fri,4/7/17,62.57,62.87,62.49,62.61,7825272
Thu,4/6/17,62.41,62.83,62.3,62.54,7940805
Wed,4/5/17,62.79,63.33,62.28,62.37,11882131
Tue,4/4/17,62.4,62.57,62.27,62.57,9611413
Mon,4/3/17,62.57,62.77,62.02,62.41,10896187
Fri,3/31/17,62.64,62.85,62.54,62.54,8047283
Thu,3/30/17,62.43,62.88,62.39,62.8,13354451
Wed,3/29/17,62.4,62.51,62.24,62.46,8634897
Tue,3/28/17,61.62,62.67,61.62,62.47,9333945
Mon,3/27/17,61.44,61.93,61.09,61.81,12183092
Fri,3/24/17,62.18,62.44,61.77,62.03,10323867
Thu,3/23/17,62.35,62.61,62.07,62.2,11112238
Wed,3/22/17,62.08,62.41,61.84,62.28,12759748
Tue,3/21/17,63.2,63.25,61.98,62.06,13170329
Mon,3/20/17,63.2,63.27,62.96,63.02,5984019
Fri,3/17/17,62.99,63.3,62.86,63.14,11317744
Thu,3/16/17,63.19,63.3,62.75,62.8,14788587
Wed,3/15/17,62.52,63.29,62.44,63.08,15399695
Tue,3/14/17,62.76,62.84,62.25,62.38,11296634
Mon,3/13/17,62.94,63.09,62.79,62.97,12142630
Fri,3/10/17,62.96,63.01,62.51,63.01,10220149
Thu,3/9/17,62.87,63.03,62.36,62.63,10424546
Wed,3/8/17,63.22,63.26,62.81,62.91,11211248
Tue,3/7/17,63.29,63.39,63.05,63.13,9185961
Mon,3/6/17,63.16,63.39,63.06,63.31,7486748
Fri,3/3/17,63.41,63.57,63.17,63.47,6126391
Thu,3/2/17,63.99,64.17,63.38,63.4,8833870
Wed,3/1/17,63.57,64.3,63.56,64.09,17192132
Tue,2/28/17,63.31,63.41,62.91,63.03,10062834
Mon,2/27/17,63.11,63.34,62.9,63.29,11186615
Fri,2/24/17,62.45,63.07,62.37,63.06,13232177
Thu,2/23/17,63.3,63.37,62.58,62.79,17555340
Wed,2/22/17,63.19,63.29,63.01,63.2,11091898
Tue,2/21/17,63.15,63.43,63.07,63.37,10004223
Fri,2/17/17,62.79,63.06,62.6,63.06,5428235
Thu,2/16/17,62.93,62.96,62.53,62.95,10514761
Wed,2/15/17,62.62,63,62.48,62.93,8198070
Tue,2/14/17,62.48,62.6,62.25,62.6,8964196
Mon,2/13/17,62.19,62.68,62.18,62.57,18129484
Fri,2/10/17,61.74,62,61.6,61.95,7780465
Thu,2/9/17,61.14,61.61,61.05,61.46,8544277
Wed,2/8/17,61.03,61.05,60.79,60.99,8159377
Tue,2/7/17,61.18,61.4,60.98,61.07,13947359
Mon,2/6/17,60.84,61.12,60.76,60.97,7428920
Fri,2/3/17,60.58,60.96,60.52,60.88,10318082
Thu,2/2/17,60.45,60.61,60.18,60.43,9998475
Wed,2/1/17,60.75,60.97,60.24,60.55,16049243
Tue,1/31/17,60.98,60.98,60.35,60.65,20204324
Mon,1/30/17,61.41,61.48,60.71,61.19,13954897
Fri,1/27/17,61.84,61.98,61.61,61.72,9088831
Thu,1/26/17,61.69,62.06,61.5,61.76,10597722
Wed,1/25/17,61.39,61.7,61.28,61.62,13538027
Tue,1/24/17,60.39,61.12,60.31,60.98,9613232
Mon,1/23/17,60.64,60.77,60.04,60.38,14946704
Fri,1/20/17,60.68,60.78,60.37,60.71,12142676
Thu,1/19/17,60.9,61.01,60.34,60.7,9230242
Wed,1/18/17,59.95,60.38,59.82,60.26,8462686
Tue,1/17/17,60.18,60.28,59.86,60.03,11169908
Fri,1/13/17,60.31,60.56,60.29,60.5,7450707
Thu,1/12/17,60.46,60.52,59.69,60.27,12377059
Wed,1/11/17,60.24,60.58,60.18,60.52,11613304
Tue,1/10/17,60.06,60.43,59.94,60.2,8608145
Mon,1/9/17,60.36,60.36,59.93,59.95,6238834
Fri,1/6/17,60.09,60.59,59.89,60.42,12669479
Thu,1/5/17,60.2,60.55,59.75,60.08,10293688
Wed,1/4/17,60.06,60.37,59.98,60.25,9288870
Tue,1/3/17,59.98,60.35,59.67,59.9,22562820
Fri,12/30/16,59.91,60.05,59.35,59.54,7243919
Thu,12/29/16,59.81,60.05,59.65,59.75,8105863
Wed,12/28/16,60.48,60.52,59.76,59.77,9386192
Tue,12/27/16,60.39,60.51,60.28,60.4,3656683
Fri,12/23/16,60.21,60.35,60.17,60.28,5330330
Thu,12/22/16,60.3,60.37,60.08,60.22,4851372
Wed,12/21/16,60.53,60.56,60.32,60.34,4857964
Tue,12/20/16,60.33,60.6,60.33,60.57,5236689
Mon,12/19/16,60.03,60.26,59.92,60.22,6251883
Fri,12/16/16,59.89,60.32,59.78,59.89,9951854
Thu,12/15/16,59.88,60.44,59.85,60.01,12891789
Wed,12/14/16,60.4,60.69,59.88,59.94,20798860
Tue,12/13/16,60.81,60.88,60.35,60.55,8706110
Mon,12/12/16,60.64,60.75,60.23,60.64,10008440
Fri,12/9/16,60.58,60.91,60.55,60.85,8347311
Thu,12/8/16,60.92,60.92,60.46,60.58,11237043
Wed,12/7/16,59.83,60.94,59.79,60.92,10951781
Tue,12/6/16,59.66,59.88,59.46,59.81,11085040
Mon,12/5/16,60,60.1,59.57,59.69,9934041
Fri,12/2/16,59.85,59.95,59.61,59.74,12513712
Thu,12/1/16,59.48,59.93,59.36,59.75,25693500
Wed,11/30/16,59.62,59.78,59.34,59.36,15669156
Tue,11/29/16,59.2,59.48,59.03,59.29,13344255
Mon,11/28/16,59.53,59.55,59.18,59.24,16714927
Fri,11/25/16,59.49,59.65,59.4,59.65,4386810
Wed,11/23/16,59.02,59.39,58.96,59.32,16303180
Tue,11/22/16,58.78,58.93,58.7,58.89,9358396
Mon,11/21/16,58.49,58.64,58.37,58.62,12372100
Fri,11/18/16,58.38,58.38,58.13,58.31,9721293
Thu,11/17/16,58.15,58.35,58.15,58.32,10916039
Wed,11/16/16,58.4,58.48,58,58.2,15216152
Tue,11/15/16,58.45,58.53,57.99,58.53,13487172
Mon,11/14/16,58.5,58.53,58.21,58.32,17953966
Fri,11/11/16,57.81,58.09,57.57,58.07,25290488
Thu,11/10/16,57.35,58.05,57.19,57.96,43725640
Wed,11/9/16,55.26,57.03,55.24,56.76,38487492
Tue,11/8/16,55.06,55.54,54.93,55.37,12693947
Mon,11/7/16,54.55,55.05,54.51,55.03,14502443
Fri,11/4/16,53.65,54.16,53.55,53.71,8871421
Thu,11/3/16,53.98,54,53.52,53.66,14600905
Wed,11/2/16,53.91,54.15,53.62,53.75,15093188
Tue,11/1/16,54.46,54.53,53.63,53.95,20630186
Mon,10/31/16,54.52,54.62,54.38,54.42,10083442
Fri,10/28/16,54.07,54.66,54.03,54.31,12105511
Thu,10/27/16,54.5,54.57,53.84,53.99,8574237
Wed,10/26/16,53.96,54.64,53.84,54.36,10559558
Tue,10/25/16,54.09,54.33,54.03,54.17,9228246
Mon,10/24/16,54.48,54.71,54.3,54.31,10237681
Fri,10/21/16,53.84,54.24,53.65,54.21,10356612
Thu,10/20/16,54.36,54.52,54.18,54.28,8637147
Wed,10/19/16,54.55,54.74,54.38,54.58,7752781
Tue,10/18/16,54.64,54.79,54.35,54.41,6354590
Mon,10/17/16,54.43,54.58,54.26,54.29,6214763
Fri,10/14/16,54.68,54.84,54.42,54.43,8025404
Thu,10/13/16,53.87,54.45,53.75,54.32,12895884
Wed,10/12/16,54.29,54.49,54.08,54.34,8804338
Tue,10/11/16,54.69,54.74,54,54.23,14097694
Mon,10/10/16,55.01,55.17,54.73,54.81,9153492
Fri,10/7/16,55.09,55.11,54.51,54.75,13295552
Thu,10/6/16,55.41,55.53,55.2,55.46,7858184
Wed,10/5/16,55.26,55.58,55.14,55.46,8863818
Tue,10/4/16,55.73,55.76,55.01,55.11,11784229
Mon,10/3/16,55.36,55.64,55.24,55.58,13236597
Fri,9/30/16,55.28,55.74,55.22,55.53,11782293
Thu,9/29/16,55.35,55.66,54.93,55.03,12179136
Wed,9/28/16,55.09,55.5,54.99,55.47,7744855
Tue,9/27/16,54.58,55.12,54.49,55.04,7236147
Mon,9/26/16,54.69,54.87,54.54,54.66,10051387
Fri,9/23/16,55.16,55.16,54.85,54.9,11848339
Thu,9/22/16,55.2,55.41,55.12,55.22,9858714
Wed,9/21/16,54.35,54.91,54.2,54.83,15749100
Tue,9/20/16,54.37,54.53,54.12,54.13,8418737
Mon,9/19/16,54.09,54.44,53.97,54.08,9263520
Fri,9/16/16,54.05,54.26,53.74,53.84,16513021
Thu,9/15/16,53.77,54.4,53.69,54.3,16477438
Wed,9/14/16,53.91,54.27,53.71,53.87,14367656
Tue,9/13/16,54.31,54.5,53.81,53.92,23002964
Mon,9/12/16,53.74,54.9,53.65,54.73,19709320
Fri,9/9/16,55.1,55.22,54.03,54.03,20728592
Thu,9/8/16,55.56,55.63,55.44,55.61,8671135
Wed,9/7/16,55.4,55.72,55.4,55.65,7068552
Tue,9/6/16,55.66,55.8,55.32,55.59,11657995
Fri,9/2/16,55.73,55.94,55.56,55.75,12056518
Thu,9/1/16,55.52,55.63,55.05,55.47,9934147
Wed,8/31/16,55.6,55.64,55.22,55.43,10139865
Tue,8/30/16,55.85,55.89,55.6,55.74,6293671
Mon,8/29/16,55.5,55.9,55.5,55.89,8063692
Fri,8/26/16,55.76,56.05,55.32,55.49,16571893
Thu,8/25/16,55.65,55.79,55.48,55.65,9115480
Wed,8/24/16,55.76,55.82,55.57,55.66,9058930
Tue,8/23/16,55.96,56.14,55.83,55.83,8802676
Mon,8/22/16,55.78,55.91,55.59,55.79,7002858
Fri,8/19/16,55.53,55.91,55.5,55.83,8810118
Thu,8/18/16,55.6,55.85,55.56,55.85,10391378
Wed,8/17/16,55.41,55.74,55.39,55.68,8732117
Tue,8/16/16,55.69,55.72,55.47,55.52,4994964
Mon,8/15/16,55.56,55.83,55.52,55.77,9136955
Fri,8/12/16,55.45,55.51,55.3,55.4,4606159
Thu,8/11/16,55.34,55.64,55.32,55.55,8638663
Wed,8/10/16,55.24,55.37,55.04,55.19,5595486
Tue,8/9/16,55.2,55.38,55.12,55.22,4841281
Mon,8/8/16,55.26,55.46,55.12,55.24,6398214
Fri,8/5/16,54.92,55.22,54.85,55.16,7801385
Thu,8/4/16,54.63,54.83,54.53,54.61,8487089
Wed,8/3/16,54.33,54.61,54.3,54.59,6435473
Tue,8/2/16,54.72,54.83,54.18,54.33,14243084
Mon,8/1/16,54.8,55.04,54.63,54.84,8403426
Fri,7/29/16,54.9,55.09,54.71,54.91,11323983
Thu,7/28/16,54.87,55.19,54.7,55.07,6877057
Wed,7/27/16,55.3,55.48,54.88,55.09,11375034
Tue,7/26/16,54.92,55.39,54.85,55.3,9911276
Mon,7/25/16,55.01,55.02,54.68,54.85,11694860
Fri,7/22/16,54.79,55.15,54.58,55.14,9247213
Thu,7/21/16,55.39,55.52,54.93,55.04,8016202
Wed,7/20/16,55.48,55.8,55.44,55.61,5805069
Tue,7/19/16,55.29,55.58,55.2,55.5,7816022
Mon,7/18/16,55.44,55.57,55.29,55.47,6325247
Fri,7/15/16,55.71,55.74,55.39,55.52,6594174
Thu,7/14/16,55.47,55.69,55.3,55.53,12468803
Wed,7/13/16,55.12,55.16,54.77,55.11,13868846
Tue,7/12/16,54.76,55.06,54.66,54.98,14413590
Mon,7/11/16,54.25,54.6,54.18,54.48,16130938
Fri,7/8/16,53.54,54.23,53.11,54.14,17152736
Thu,7/7/16,53.02,53.33,52.85,53.08,9194430
Wed,7/6/16,52.52,52.98,52.11,52.94,13505781
Tue,7/5/16,52.86,53.23,52.43,52.67,15654019
Fri,7/1/16,53,53.41,52.97,53.16,24654276
Thu,6/30/16,51.91,53,51.9,52.99,20505200
Wed,6/29/16,51.62,52.07,51.48,51.99,15133689
Tue,6/28/16,50.87,51.08,50.5,51.08,19581452
Mon,6/27/16,50.93,51.2,49.93,50.23,42615952
Fri,6/24/16,51.76,52.48,51.3,51.44,36949628
Thu,6/23/16,53.54,53.67,53.33,53.63,9345363
Wed,6/22/16,53.15,53.36,52.98,53.01,11109024
Tue,6/21/16,53.24,53.34,53.07,53.16,8933922
Mon,6/20/16,53.12,53.69,53.12,53.2,12451198
Fri,6/17/16,52.57,52.9,52.46,52.72,16858268
Thu,6/16/16,52.34,52.81,51.94,52.68,15986743
Wed,6/15/16,52.71,52.99,52.53,52.58,11085882
Tue,6/14/16,52.49,52.72,52.25,52.56,13646897
Mon,6/13/16,53.11,53.17,52.55,52.55,20015320
Fri,6/10/16,53.32,53.45,52.99,53.13,14598457
Thu,6/9/16,53.48,53.79,53.42,53.76,10613006
Wed,6/8/16,53.6,53.83,53.49,53.77,9780772
Tue,6/7/16,53.28,53.59,53.18,53.43,8899577
Mon,6/6/16,52.8,53.22,52.76,53.17,9447320
Fri,6/3/16,52.61,52.81,52.26,52.68,12700653
Thu,6/2/16,52.54,52.75,52.42,52.72,6498179
Wed,6/1/16,52.34,52.68,52.13,52.66,11705991
